chts_vid,dvmt
17142811,15.073425
17142812,13.079155
17143921,4.786323
17143922,26.919893
17144381,30.072401
17144382,19.329904
17145561,109.122807
17145981,31.010208
17146051,32.456547
17146052,7.213591
17146271,76.122205
17146872,4.335341
17147071,13.032879
17147761,18.886117
17147841,47.948143
17147951,27.054432
17147952,19.817235
17147953,32.07077
17150091,93.049545
17150092,5.734998
17151181,12.572211
17151182,25.200706
17151251,7.88614
17151361,36.801063
17151362,2.192094
17152081,4.645567
17152082,27.421501
17152671,53.087083
17153911,17.951986
17154171,5.149574
17155284,48.753962
17155441,66.015668
17155442,46.913691
17155443,14.254184
17155931,13.797755
17156071,10.651198
17156511,16.031977
17156512,6.955363
17156811,40.482203
17156812,51.031551
17156813,20.170362
17158291,27.502864
17158681,46.100512
17158961,71.223384
17158962,6.46784
17159431,18.780877
17159761,9.980645
17159801,15.025762
17159803,11.25861
17160441,7.319014333
17160461,8.348333
17160462,7.441002
17160741,16.017123
17160751,70.36512
17160981,6.1925
17161151,48.546284
17161153,33.580956
17161154,49.987436
17161473,4.050732
17161981,23.218923
17162512,42.711723
17162572,22.196074
17162811,16.225838
17163151,28.795226
17164241,33.059996
17164501,7.716325
17164502,4.992578
17165202,26.247585
17165581,34.234165
17165832,14.435784
17165981,38.792178
17165982,60.76645
17166001,3.972023
17166002,10.329001
17166003,3.738253
17166212,109.893556
17166541,95.288296
17166542,191.779499
17166601,39.295332
17166602,19.494682
17166761,17.850403
17166762,22.76537
17166901,45.314307
17166902,25.520482
17166903,69.119439
17167012,25.831612
17167013,22.358904
17167041,45.465659
17167101,28.28414
17167583,94.847206
17167711,5.183596
17167761,46.778096
17168631,5.958825
17168632,6.334685
17168861,12.63712
17168862,2.738606
17168901,60.835052
17168902,20.006588
17169431,11.621908
17169601,9.427164
17169931,438.996447
17169941,85.05124733
17169942,31.779568
17169943,22.522904
17170261,12.25851
17170262,273.840762
17170871,15.003866
17170872,36.441796
17170873,5.025188
17172481,101.472601
17172482,48.19016
17172541,197.333406
17172891,10.257058
17172892,7.330607
17173591,15.234329
17173981,24.247564
17174272,8.411616
17174571,148.861951
17174772,3.400645
17175741,12.765354
17175743,12.765354
17175761,3.444042
17175841,30.112754
17175842,46.051842
17176061,2.331541
17176062,7.03882
17176381,19.982064
17176841,39.200808
17176842,36.919252
17176843,12.183644
17177361,6.352425
17177362,6.339698
17177462,29.649553
17177731,94.925438
17180681,66.467463
17181951,25.841066
17183051,15.541161
17183321,24.381767
17183322,76.748004
17183481,27.538792
17184371,69.041147
17185661,43.514348
17185662,110.429436
17186132,53.696533
17186133,70
17187322,63.571534
17187782,6.621955
17188472,18.391505
17188791,46.520554
17188962,14.595965
17189042,41.187063
17189062,29.953229
17189241,14.109302
17189242,30.190165
17189771,8.23458
17189772,56.712403
17191761,16.30882
17192091,14.77767633
17192211,12.308677
17192212,45.284589
17192771,29.696628
17193381,10.345199
17193471,87.889218
17193472,21.648511
17194592,214.389443
17194611,2.356178
17194791,40.003895
17194792,8.510035
17194793,13.196242
17194841,5.181166
17195311,39.26109
17196451,62.503999
17196521,1.872086
17196581,52.734772
17196582,24.563333
17196681,15.344337
17197222,26.653963
17197632,24.977753
17198081,19.628827
17198471,6.85734
17198552,17.936794
17198731,20.637115
17198732,28.608905
17198733,16.858001
17198734,29.578345
17198761,27.950264
17199401,5.401683
17199402,4.297756
17199731,20.696479
17199732,25.994382
17201551,40.478722
17201611,10.770078
17201681,70.09136
17201682,72.940053
17201891,34.017088
17201892,27.89096
17203141,42.97998
17203431,11.242262
17203541,5.619428
17204151,12.981091
17204171,63.842441
17204172,18.060136
17205961,31.615227
17205962,7.462112
17205971,81.257077
17206181,9.554778
17206182,32.24708
17206581,5.0705
17206582,4.456066
17207931,15.596912
17207932,13.314516
17208171,12.696136
17208172,10.98003667
17208741,19.827323
17209991,53.937578
17210811,26.08897
17210812,14.571595
17210881,11.679729
17210882,4.24604
17211311,35.696468
17211471,4.768025
17211472,9.37437
17211611,41.029278
17211612,2.270383
17211701,14.475225
17211702,8.5404
17212562,15.352888
17213501,6.12441
17213822,45.904496
17213823,12.967801
17214151,19.209012
17214152,18.452115
17214561,4.042627
17215511,5.543828
17215512,10.954584
17216171,45.608802
17216172,56.183071
17216491,31.920868
17216492,4.393367
17217281,44.363649
17217451,23.320789
17217631,54.642041
17217632,131.298841
17218041,39.953421
17219671,27.113973
17219672,53.034451
17221051,36.326212
17221331,5.552738
17223121,2.863676
17223241,2.832625
17223242,12.553388
17223481,37.198181
17224221,40.771464
17225571,51.676441
17225572,40.058215
17225962,6.506659
17226171,73.827731
17226421,31.150698
17226711,8.138584
17226801,14.295233
17227211,71.704674
17227213,11.468834
17227581,46.990745
17228221,547.155086
17228951,34.364678
17229101,72.48178
17229102,22.164564
17229272,145.145907
17229751,18.195305
17230731,39.444635
17230733,7.66378
17231761,40.465437
17232281,22.938306
17232321,10.71877
17232412,182.584662
17232582,2.986314
17232731,62.973176
17233681,12.663745
17233682,4.758422
17233771,1.5394
17233991,63.515483
17233992,11.173569
17234802,56.395905
17234961,2.220723
17234962,22.474804
17234963,10.966972
17236351,27.22015
17236352,31.796986
17236801,22.358237
17236802,52.770629
17238171,54.631641
17238172,5.503387
17238173,1.427065
17238772,44.305305
17238782,37.667987
17238792,15.320195
17239951,16.780935
17240931,11.613336
17241421,19.46968
17241422,23.845502
17242022,17.067276
17242451,40
17242452,24.577307
17242501,8.067772
17242561,23.094911
17243072,90.734728
17243152,13.968681
17243451,17.882354
17244351,90.672738
17244901,36.832236
17244902,10.73201867
17244903,2.679611
17244971,54.462934
17245011,267.781414
17247032,7.535279
17247121,29.729221
17247122,2.541402
17247123,4.725938
17247422,5.505943
17247471,3.755098
17247631,52.421083
17248041,8.876669
17248571,3.198768
17248742,9.5631
17249261,13.410119
17249262,36.462449
17249321,0.846126
17249341,12.178476
17249531,50.469935
17250261,20.177468
17250262,14.560864
17251083,8.70687
17251231,0.476144
17251481,26.4
17251951,7.685163
17251953,24.897665
17252551,79.452623
17252552,25.81568
17252901,10.588786
17252902,2.3205
17254011,33.001305
17254211,6.837007
17254212,59.578431
17254841,17.534721
17255201,22.058028
17255202,2.3436
17256171,64.685144
17256421,23.999582
17256422,6.789734
17256751,60
17256911,44.466287
17256912,28.739296
17257361,0.960948
17257362,6.470646
17257521,11.61426
17257522,96.636494
17257951,13.163904
17258381,4.606514
17258711,54.743466
17259251,26.162288
17259971,4.780373
17260191,19.799957
17260301,20.078284
17260302,4.636928
17260304,31.793738
17261363,3.038049
17261401,29.101195
17261402,0.615928
17261841,1.131644
17262241,24.149139
17263112,18.830831
17263611,14.094885
17263631,367.156771
17264421,15.475299
17264551,37.701061
17265081,64.896946
17266372,524.006723
17266751,16.09022
17266752,8.584797
17267111,55.005902
17267112,3.176712
17267113,5.00241
17267114,3.361869
17267115,3.176712
17267321,17.082452
17267322,83.557423
17267662,2.953365
17267821,8.102267
17267823,16.999783
17267824,29.580541
17268091,17.365236
17268691,30.528957
17268692,16.071259
17268911,23.92643
17268912,24.00897
17268913,32.865148
17269031,7.743209
17269032,19.403029
17269172,18.497922
17269173,24.531629
17270621,21.693212
17270741,1.403862
17271381,2.538155
17271382,9.93246
17272502,69.318253
17272692,7.188209
17273761,53.762818
17273762,6.740638
17274931,3.135174
17275011,80.035054
17275012,32.77297
17275091,20.124539
17275092,8.099639
17275512,20.108414
17275711,28.007538
17276071,6.190295
17276731,128.827006
17276732,1.57873
17276733,91.656224
17277661,42.979733
17278061,7.916236
17278111,4.864814
17278651,8.61436
17278652,39.201094
17278653,7.130358
17279021,15.030548
17279161,43.882782
17279381,17.784245
17280381,15.278818
17280672,50.711331
17280673,51.033183
17280721,0.271374
17280722,17.552543
17280723,11.849157
17281021,203.097751
17281081,18.839694
17281732,25.778298
17282291,1.855668
17282292,35.693395
17282781,2.906292
17282782,41.014249
17282783,10.104145
17283121,27.836087
17283401,9.246253
17283402,49.749928
17284291,10.349991
17285131,13.245971
17285132,19.557852
17285471,50.215561
17285961,38.445196
17285962,13.496659
17286241,29.626599
17286242,16.960638
17286251,12.021439
17286682,3.867595
17287161,4.625399
17287162,43.732015
17287271,22.866901
17287272,29.225317
17287274,69.485622
17287341,1.402424
17287981,8.191803
17288281,34.430436
17288441,71.075134
17288511,13.818858
17288761,71.213001
17288911,13.21128
17289101,34.769511
17289102,34.393276
17289103,13.535965
17289281,34.038776
17289282,4.949578
17289721,45.722015
17289723,10.708316
17289881,16.898472
17289882,16.773361
17289901,86.976987
17289902,29.258796
17290371,8.699869
17290372,2.555619
17290381,20.512765
17290382,6.954352
17290911,15.90298
17290931,50.778717
17290932,45.363479
17291312,1.368637
17291561,80.116495
17291562,28.807043
17291882,16.499908
17292421,13.665956
17292422,11.522116
17293251,20.148661
17293631,10.581266
17293632,69.485384
17294831,90.419205
17294991,4.266227
17294992,2.294582
17294993,19.671654
17295041,87.562629
17295212,653.565591
17296461,130.512945
17296462,23.392705
17296801,4.508639
17296802,15.295279
17297101,79.119895
17298273,21.387032
17298482,21.031727
17298733,49.803077
17298861,16.639014
17298862,91.973882
17299941,12.654583
17299942,8.334904
17300001,19.47366
17300002,26.025346
17300351,53.846636
17300441,69.288242
17300591,5.322216
17300592,4.327841
17300671,3.944983
17301461,22.796169
17302321,9.094373
17303421,17.243401
17303422,10.882837
17303441,27.184265
17303442,3.317811
17304041,0.313931
17304531,56.939147
17304532,19.326675
17304611,4.608066
17304612,16.619471
17304691,59.867916
17305371,59.031178
17305431,52.994974
17305461,42.45244
17305781,3.965432
17306801,56.44930867
17306802,5.709146
17307161,47.305966
17307431,27.889252
17307841,7.381366
17307851,13.361862
17308221,67.356458
17308222,21.146197
17308361,16.895752
17308382,68.41806
17309061,36.619344
17309062,61.260885
17309391,18.68792
17309392,27.122927
17309631,31.710258
17309632,24.957923
17309712,24.025663
17309801,14.570692
17309802,15.735899
17310361,11.958374
17311491,30.931771
17312541,17.574144
17312751,127.761958
17313071,35.918007
17313452,8.887368
17313512,32.387726
17313513,64.599172
17313514,19.041051
17313571,4.097933
17313661,43.37797
17313662,39.489578
17313671,6.34638
17313731,12.474737
17313732,56.149962
17313733,3.803882
17313734,54.903393
17314001,13.57342
17314002,1.191896
17314361,8.329497
17314541,9.773854
17315991,46.04516
17316431,54.851537
17316432,6.391794
17316741,16.954403
17316791,30.269334
17316792,1.266836
17316901,25.389616
17317252,103.736554
17317431,2.55166
17318161,19.380184
17318392,28.236928
17318393,14.482131
17318761,2.84727
17318762,29.711386
17320921,7.272458
17320922,15.419491
17321331,5.256568
17321332,8.551413
17322362,2.031597
17322363,10.215616
17322364,9.462536
17322441,43.811564
17324311,19.814164
17324331,49.640597
17324332,44.495347
17325831,3.888859
17325871,4.642241
17325872,4.642241
17327101,12.856537
17327421,45.733712
17327451,49.415199
17327453,21.850585
17327771,9.375642
17328211,49.312235
17328212,29.129331
17328213,18.402195
17328214,77.654159
17328441,29.618871
17328701,54.087893
17329361,6.614238
17329952,6.407754
17330241,89.494312
17330242,17.67524
17330381,15.689399
17330382,14.257511
17330601,3.216913
17330752,8.059019
17330851,18.059715
17330852,10.960932
17331321,27.038785
17331331,29.129308
17331441,6.495865
17331442,13.69564
17331962,3.816748
17332051,16.012042
17332052,1.162516
17332141,5.067751
17332431,226.27882
17332511,4.28164
17332512,14.211019
17332513,23.33605533
17332541,2.518614
17332671,43.817943
17332672,6.174
17334071,6.666666667
17334121,18.574204
17334331,13.545036
17334452,3.229355
17334461,9.26302
17334501,37.585532
17334502,8.483293
17335481,41.06942
17335482,55.366545
17335873,6.060406
17336131,13.942861
17336132,137.019531
17336133,9.49493
17338261,6.891053
17338651,5.040044
17338652,2.399826
17338831,3.969202
17339151,19.146036
17339221,33.817417
17339521,44.815362
17339522,46.452055
17339741,1.230216
17339742,14.365288
17340721,2.228877
17341021,14.124695
17341022,6.756368
17341023,9.730468
17341561,22.128896
17341721,41.480707
17341722,32.815909
17342091,24.154959
17342161,41.385695
17342162,43.00113
17342511,44.321102
17342641,27.29096
17343261,51.64084
17343263,83.978611
17343511,2.744612
17343512,54.979697
17343593,68.344561
17344321,24.77664967
17344322,9.715832
17344532,52.903237
17344971,29.130571
17345981,2.452669
17345982,1.742184
17346031,53.514868
17346032,14.056772
17346061,6.811862
17346152,66.046127
17346211,24.4613
17346521,19.449386
17346542,33.535581
17346571,37.42285
17346573,12.093533
17347061,25.686082
17347062,20.965689
17347063,17.108773
17347701,106.0601
17347702,268.120567
17347871,33.128634
17347872,16.508878
17348131,29.913408
17348331,36.900531
17348532,24.478994
17349172,10.855342
17350281,10.906023
17351432,9.14803
17351451,103.354621
17351781,16.09303367
17351791,5.91755
17351892,2.329056
17352421,88.110052
17352422,45.168587
17352881,4.033856
17353441,12.89775
17353442,19.922434
17354741,11.072144
17355021,167.573505
17355761,29.387207
17355952,29.401107
17355954,23.008893
17356121,7.742911
17356122,19.937597
17356291,23.807318
17356292,36.184076
17356293,18.602701
17356371,52.267895
17356372,12.105664
17356373,63.579023
17356461,89.721969
17356462,5.652502
17356651,39.23095
17356652,30.817921
17356691,39.600079
17357041,31.447132
17357042,49.04943
17357121,24.843495
17357122,14.970525
17357371,9.455203
17357372,26.377454
17357561,42.718017
17357562,32.068752
17357771,4.796468
17357772,1.54805
17357851,32.579004
17357861,4.079978
17357862,0.048074
17358241,28.600558
17358461,11.738224
17358681,32.526365
17358901,24.254454
17359291,243.287366
17359341,153.454596
17359441,7.466924
17359442,18.01457933
17359443,12.44836
17360102,8.918631
17360152,58.899044
17360411,14.650088
17360601,33.450895
17361521,34.025888
17362791,72.114355
17362811,1.90946
17362812,53.877181
17362911,9.641737
17363162,45.51147367
17363521,127.39938
17363842,58.481686
17363843,3.288317
17363871,1.069595
17364901,16.018889
17365161,21.110189
17365162,11.407299
17365341,32.248674
17365342,34.39008
17365481,9.534159
17366291,88.287024
17366292,51.912214
17368671,9.899653
17369151,107.317723
17369491,34.68343
17369492,24.062755
17369681,118.303484
17369682,24.841617
17369683,17.448483
17370571,11.829333
17370572,11.186775
17370701,68.143101
17370702,1.591748
17370871,20.743599
17370931,33.430174
17371061,5.733838
17371062,2.347578
17371661,87.316293
17371771,10.729906
17371772,31.098697
17371841,6.909007
17371842,9.94164
17371843,94.919203
17371961,28.257464
17371963,48.753192
17372481,23.97247
17372771,84.009427
17374041,11.94973
17374042,61.219825
17374411,7.853015
17374871,11.462602
17374872,25.183027
17376371,14.905102
17376374,42.563007
17377591,30.731406
17377592,7.107699
17377772,35.902298
17378021,39.472239
17380261,18.747998
17380932,9.679532
17380933,6.252494
17381091,10.43805
17381092,10.07326
17382491,38.903215
17382492,38.926401
17383591,42.604124
17384321,13.723857
17384631,6.638986
17386041,18.589592
17386042,24.190401
17387341,7.062617
17387511,16.517682
17387971,9.128521
17387972,11.629115
17387973,94.809009
17388081,5.52892
17388311,14.513631
17388312,115.705641
17389041,27.2488
17389042,277.962859
17389441,13.62219
17389442,58.474513
17389771,6.132328
17390821,150.981875
17390822,45.272314
17391251,98.136601
17391253,22.425323
17391261,10.26813
17391792,205.343163
17391811,54.367811
17391812,28.271184
17391813,47.488434
17392151,12.02975
17392152,32.152941
17392153,8.145957
17393321,36.005241
17393322,18.322066
17393323,11.175059
17393471,3.298467
17393472,4.531164
17393611,45.887822
17393612,6.94183
17393621,4.579805
17393622,49.035553
17393623,20.664644
17394091,19.330439
17394331,17.78867333
17394591,75.761725
17394592,17.96543
17394593,25.982314
17394632,5.174611
17394633,60.466778
17395221,51.014597
17395222,21.72752
17396281,12.40812
17396282,56.162047
17396391,63.486661
17396871,21.834421
17397391,28.365935
17397392,5.294464
17397991,30.788872
17397992,7.095799
17397993,17.947748
17399741,7.371207
17400011,1.349824
17400791,10.473052
17400792,24.379167
17401411,29.398208
17401412,13.320579
17402141,0.217876
17402661,13.946161
17402741,2.784643
17403252,12.714104
17403253,278.454163
17403254,72.799684
17403255,3.891304
17403471,2.644777
17403671,21.710227
17403741,12.280651
17404001,13.73199
17404002,25.575276
17404311,29.473955
17404313,19.148359
17404521,7.625303
17404601,31.472778
17404602,4.227124
17404603,10.198413
17405001,56.11438
17405851,9.23979
17406331,14.295763
17406541,38.902212
17407431,34.553626
17407891,22.443542
17408781,14.179369
17408961,44.306276
17409301,172.685077
17410512,41.056251
17410891,2.179462
17411541,13.215294
17411572,13.820921
17411961,6.751783
17412051,2.839483
17412053,3.184134
17412351,17.842577
17412353,2.795348
17413061,32.723709
17413531,28.012731
17413532,9.818421
17415082,39.919765
17415161,9.417352
17415231,42.347269
17416032,33.573793
17416091,30.61477
17416301,3.296082
17416991,116.117147
17416992,5.699346
17417161,31.559386
17417162,68.005526
17417411,21.76071567
17417481,31.942274
17417482,6.702645
17417871,26.74936
17417872,20.568612
17417971,4.767525
17417972,4.959792
17417991,55.042325
17418741,24.695014
17418742,0.499844
17418841,44.007972
17418842,34.103428
17419501,47.307735
17419502,1.737095
17419772,6.690054
17419931,7.255684
17419961,10.110909
17419962,25.09792
17420481,8.769599
17420501,12.12193
17420502,14.740338
17420951,12.590307
17420952,5.582431
17421051,23.271067
17421071,6.316366
17421072,48.781339
17421091,44.027816
17421961,31.800746
17422042,1.961965
17422431,27.627092
17422432,7.426924
17422433,8.088326
17423321,137.593157
17423491,39.150106
17424211,6.5451
17424421,31.454164
17424422,20.264226
17424791,64.542186
17424792,29.158533
17425261,34.511275
17425262,5.447729
17425481,5.903365
17425482,16.438984
17425484,1.692892
17425591,9.304675
17425601,36.896982
17425602,10.289656
17425831,16.977459
17425832,5.646777
17426701,49.514267
17426702,2.58305
17426821,47.033442
17427691,6.878723
17427693,9.600485
17428111,280.291157
17428311,14.50107
17429613,4.396889
17430071,21.622102
17430701,32.212764
17430941,25.368593
17430942,34.231719
17431091,12.28855
17431241,134.953492
17432511,18.834675
17432512,12.355956
17432513,22.3853
17432641,27.852572
17433631,32.421191
17433632,60.973604
17433691,0.788621
17433693,5.48674
17433921,157.333664
17434171,25.299341
17434172,32.447915
17434241,2.444442
17434401,35.844762
17434421,48.209072
17434711,13.233212
17434712,22.199644
17434851,26.284169
17434911,35.068376
17435192,38.532203
17435441,72.196048
17435442,15.552035
17435661,8.229069
17435662,56.985151
17436051,28.207871
17437361,92.896627
17437991,44.70007
17437992,131.303048
17438051,5.953691
17438391,9.494398
17438392,15.36173
17438711,16.074206
17440502,14.742144
17441231,40.134702
17441411,13.532225
17443051,10.420234
17443052,7.162352
17443271,19.356112
17443821,7.10905
17444601,52.163923
17444651,15.219378
17445442,22.190405
17445731,7.843469
17445732,7.553103
17445851,128.662481
17445852,7.622027
17445981,37.843643
17446701,109.55035
17446791,1.772674
17446981,53.135378
17447431,51.283482
17447432,46.852526
17447722,6.517133
17447723,34.950436
17448551,33.178005
17449031,16.798837
17449033,7.250681
17449034,25.803894
17449061,6.419312
17449393,115.39592
17449631,29.55795867
17449632,11.370357
17451501,50.271295
17451671,34.611661
17451672,70.379181
17451771,14.228365
17451772,9.410052
17451831,27.036425
17451971,44.004583
17451972,35.681339
17452631,16.3961
17452661,22.34399
17452961,17.546244
17452962,3.806394
17453111,93.80722
17453112,19.706215
17453113,21.163529
17453851,8.61653
17453852,6.460099
17453854,28.588215
17454132,3.217244
17454581,25.744053
17454582,21.292915
17458041,2.266109
17458591,43.94976
17458592,45.098335
17458901,30.804425
17459521,10.438948
17459522,4.376462
17461061,1.322178
17461582,15.820064
17461831,44.008095
17462151,7.956406
17462461,34.615529
17462971,53.412438
17463151,13.32751
17463152,81.509929
17464111,29.590375
17464981,6.547357
17465211,29.338721
17465212,2.425629
17466141,62.332409
17466142,42.940292
17466211,24.876005
17466212,10.419923
17466401,17.055622
17466402,15.413271
17466671,13.424177
17466672,169.667561
17468312,65.864325
17469481,16.658108
17469601,11.739213
17469951,5.5149
17470461,28.20523
17471051,12.864922
17471781,30.088447
17471782,42.78756
17471981,8.042886
17473341,8.431915
17473342,9.328042
17473651,18.205369
17473941,24.286169
17474431,40.957695
17474432,47.993613
17474582,68.426914
17475361,23.162788
17475362,24.893502
17475511,23.555282
17475561,8.64717
17475622,78.840167
17476241,17.880422
17476242,47.48036933
17476521,14.847464
17476522,40.152145
17477571,30.913596
17477572,23.545485
17477791,34.165056
17477792,11.836882
17477971,36.063723
17477972,6.956811
17478201,24.61752567
17478203,39.837975
17478231,30.005719
17478461,14.389865
17478581,3.010668
17479471,25.968768
17479641,26.127005
17479642,24.664295
17480071,15.775886
17480871,4.84888
17480872,2.958791
17481121,27.102122
17481122,18.723919
17481151,9.809761
17481501,48.159531
17481502,4.157538
17481601,34.819122
17481602,17.138826
17482561,38.266518
17482562,50.319598
17483161,17.442034
17483162,9.971398
17483861,8.695217
17483862,5.240559
17484811,32.81911767
17484812,63.602059
17485521,35.857247
17485522,8.435449
17485771,17.881777
17486941,20.834369
17487071,39.271772
17487072,67.65337
17487971,29.623905
17488621,28.239567
17488622,75.162018
17489351,4.474503
17489352,0.728505
17489631,8.22202
17489634,23.354157
17489641,44.087713
17489642,7.078718
17489961,125.376139
17489981,25.984216
17490171,2.841273
17490641,31.89475
17490851,10.822078
17491111,128.053032
17491981,49.69791
17491982,23.048047
17492861,4.392697
17492921,31.41087
17493221,16.880425
17493791,15.308429
17493792,6.124624
17494281,6.300003
17494411,119.040238
17494412,51.19406
17494413,4.72854
17495031,2.586566
17495032,6.577928
17495141,309.573877
17496012,9.589075
17496311,38.078711
17496312,26.509744
17496313,90.526835
17496561,10.392084
17496661,12.292825
17496671,27.006971
17497391,37.293032
17497392,3.965134
17497411,40.549381
17497412,63.999761
17497861,34.461467
17497862,44.105075
17498551,4.760115
17499651,55.595194
17500181,46.45860067
17500431,26.617503
17500432,2.858198
17500433,6.578719
17501501,24.166517
17501502,41.846997
17501503,10.015164
17502511,57.023933
17502981,56.201025
17502982,6.797071
17503071,114.010808
17503072,59.224123
17503441,25.866791
17504211,45.046175
17504212,7.296035
17504213,21.077899
17504401,24.552096
17504402,2.024726
17504441,16.96919
17504442,16.091317
17505071,241.398708
17505192,138.4907
17505501,3.087438
17505502,2.663488
17505801,32.731038
17505802,25.127866
17505803,12.33859
17506671,39.035983
17506721,111.444666
17506722,5.117693
17507081,73.807849
17507101,20.092195
17508151,48.40763
17508152,22.352957
17508951,51.329968
17508952,18.953512
17508953,7.704626
17509421,78.192911
17509422,20.506565
17510011,14.003212
17510012,2.101459
17510013,2.037466
17511111,46.702648
17511141,51.737625
17511142,20.414675
17512221,8.362621
17512222,28.194879
17512481,82.187878
17512482,1.769421
17512981,6.890357
17512982,1.664438
17513041,19.618122
17513161,19.395991
17513401,32.697225
17513402,3.466598
17513831,21.474465
17513832,15.09454
17513921,36.38196
17514321,2.255776
17514322,10.511514
17515061,2.167427
17515062,15.293896
17516921,31.1389
17516922,15.431794
17516991,309.427944
17517021,4.754727
17517031,48.493895
17517171,14.658389
17517172,5.384739
17517173,4.341287
17517321,77.133062
17517322,56.814081
17517371,11.12483
17517851,35.272105
17518831,13.465157
17519041,27.544832
17519042,48.090705
17519671,89.423613
17519801,8.47033
17519802,68.457394
17519911,55.638648
17519912,32.205572
17520091,57.109003
17520981,19.4273
17521331,32.509964
17521332,12.270946
17521411,10.557295
17521412,17.985755
17521731,41.290016
17521732,11.122165
17522041,72.739125
17523151,11.852078
17523152,30
17524561,13.069668
17524862,5.81535
17524901,86.6804
17524902,34.97694
17524981,5.257646
17524982,8.224016
17524983,133.702046
17525311,11.250163
17526051,60.961833
17526052,14.131425
17526053,3.884861
17527181,21.846202
17527331,10.048604
17527332,24.291369
17528182,312.047467
17528521,16.484669
17528522,40.155605
17529231,162.8228363
17529233,28.61849133
17529281,51.250982
17529282,13.132056
17529331,55.239774
17531201,200.157121
17531202,24.708445
17531203,17.557714
17531204,2.605411
17531271,53.356425
17531273,30.144137
17531491,9.040798
17531581,71.577218
17531582,29.608999
17532002,36.0878
17532041,41.627864
17532042,18.016475
17532043,29.689742
17532291,10.346752
17532293,68.465856
17532411,6.143916
17532611,17.414605
17532691,90.019881
17532692,4.220186
17533041,37.982584
17533042,28.31263267
17533141,23.137001
17533142,5.629193
17533551,86.921629
17533821,5.818459
17533891,61.666636
17534021,6.810288
17534022,3.722842
17534091,31.059675
17534361,29.697398
17534362,16.378263
17535371,16.075775
17535711,65.850107
17535712,12.439985
17535731,12.301418
17535733,12.301418
17538391,11.875669
17538601,21.725441
17538602,19.120592
17538731,69.151268
17539061,38.274904
17539691,14.956753
17539692,50.491411
17539821,4.452025
17539822,3.793133
17540921,32.32091867
17541321,14.099852
17541322,16.32531
17541581,54.120962
17541681,50.946511
17542012,29.693752
17542031,126.698292
17542851,41.651494
17542852,14.936679
17544671,22.743542
17544672,39.916289
17544673,28.75251
17545301,78.719237
17545641,4.893562
17545642,6.511112
17547621,31.117952
17547622,38.052052
17548211,19.089981
17548212,16.063058
17548512,78.768893
17548521,67.868794
17548522,16.352659
17548523,18.101892
17548661,32.628564
17549191,3.094994
17549192,8.630828
17549241,22.094771
17549291,75.432022
17549292,5.199818
17549531,39.498002
17549532,71.915616
17549621,5.63824
17549622,64.329025
17549751,106.025792
17549761,20.149874
17549762,6.822137
17549763,9.202383
17549764,177.373193
17549765,7.71983
17550102,14.94833
17550731,38.789065
17550741,2.86741
17550781,9.39829
17551991,23.598195
17551992,38.272134
17552481,62.713907
17552561,49.756197
17552911,13.748473
17553372,3.654414
17553374,12.348642
17553683,26.846693
17554291,179.517025
17555011,14.446392
17555141,7.574579
17555871,8.774124
17556781,14.816156
17557421,2.75305
17557812,10.35758
17557813,45.401658
17558071,1.79999
17558781,2.790981
17559321,4.877896
17560371,23.58081433
17560591,14.98184
17560592,36.399184
17560991,92.151556
17560992,41.178223
17561191,51.759018
17561192,22.289304
17561431,20.772593
17561432,19.159767
17561433,26.512077
17561434,52.296977
17561731,37.108457
17561732,43.38657
17562441,25.099324
17562512,16.809809
17562513,4.232661
17562791,0.414234
17562792,2.592922
17562793,0.414234
17563611,19.169026
17563661,11.334489
17563662,9.669627
17563841,21.231462
17563842,32.547398
17563844,22.2998
17563891,15.248008
17563892,90.299735
17563893,69.432164
17564001,4.331728
17564002,22.939021
17564431,22.451531
17564532,20.0975
17564533,0.742196
17564722,15.40533
17564821,34.183352
17564881,20.452519
17565151,32.174033
17565152,4.47245
17565153,69.608238
17566161,522.806175
17566531,29.165045
17566532,19.003625
17567071,1.304569
17567161,26.110385
17567371,6.132412
17567622,39.009199
17568021,8.185905
17568121,184.307805
17568171,36.886885
17568551,2.938479
17569061,161.174193
17569062,16.205812
17569063,7.364868
17569081,49.056104
17569111,10.092677
17569291,25.285351
17570011,47.083073
17570012,16.827529
17570221,49.36236
17570222,34.648656
17570631,174.125166
17570761,0.834508
17570961,46.957596
17571461,45.280487
17571861,20.264443
17572781,73.268005
17573483,56.299813
17574181,36.343369
17574621,18.911512
17574622,25.76935
17574771,7.397375
17574772,8.247463
17575011,57.610225
17575012,19.482388
17576331,11.798413
17576572,38.850903
17576642,15.901886
17577011,60.853223
17577861,5.23785
17577982,31.72349233
17578592,4.459462
17578593,4.459462
17579661,2.813609
17581361,24.455258
17581362,135.180972
17581363,2.576801
17581364,16.919567
17581771,393.118345
17581871,1.348796
17582031,2.695249
17582032,17.76716
17582131,16.480899
17582132,84.29858
17582231,6.16775
17582481,13.719795
17582751,7.790979
17582961,3.347158
17583202,72.187098
17583203,62.415175
17585301,6.141292
17585421,36.621897
17586451,41.300533
17586651,2.257962
17586652,54.546958
17587371,2.52618
17588351,28.047498
17588601,30.449041
17588602,9.263079
17588603,5.441462
17588991,49.975298
17588992,5.911715
17589281,21.87046
17589282,6.539643
17589381,6.070611
17589721,27.128615
17590091,59.862344
17590101,9.805043
17590161,33.837667
17590162,12.488852
